PassengerId,CryoSleep,Age,VIP,Name,Transported,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_unknown,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,RoomService_z,FoodCourt_z,ShoppingMall_z,Spa_z,VRDeck_z
1345_01,False,25.0,0.0,Mistie Flowensley,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.4443045688398546,-0.2810105660690542,-0.2534623474416774,0.36995823295372987,-0.2629881601274078
1347_01,False,67.0,0.0,Karah Horners,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.19586903655334598,-0.2835623212987354,-0.2697218934511102,-0.2629881601274078
1348_01,False,22.0,0.0,Batan Balightal,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,0.6783884767888888,-0.2835623212987354,0.057225726711363646,2.3548857863191044
1348_02,True,,0.0,Aske Balightal,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1350_01,True,27.0,0.0,Sharie Cleang,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1350_02,False,14.0,0.0,Isa Cleang,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.9212022447745727,-0.27975726882168916,-0.07286250429932947,0.13807418713197536,-0.19950317388821986
1350_03,False,42.0,0.0,Mamina Cleang,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.4102692905433074,-0.21458581195870674,-0.27018455514004297,-0.09114452482975899,-0.2629881601274078
1350_04,True,19.0,0.0,Lulah Cleang,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1351_01,False,22.0,0.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1352_01,False,31.0,0.0,Sps Gerry,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.2679851818971805,0.20902865765067896,-0.28189010052889885,0.31576311113331984,-0.2629881601274078
1353_01,False,10.0,0.0,Dontch Tepie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1353_02,False,39.0,0.0,Beant Tepie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.9908444450698013,-0.2810105660690542,0.2849927404456933,-0.2706103380711169,0.3745069100244374
1353_03,True,41.0,0.0,Cings Tepie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1353_04,False,0.0,0.0,Fex Tepie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1355_01,True,22.0,0.0,Timmie Paynard,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1356_01,False,21.0,0.0,Leony Rothewson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2565712697454358,-0.2835623212987354,0.004807494130967027,0.21226750074651277
1357_01,True,40.0,0.0,Bet Stre,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1360_01,False,25.0,0.0,Terta Blandez,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3330854995644595,0.3437581117424215,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1362_01,False,23.0,0.0,,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,0.5135798887603853,-0.2835623212987354,-0.16488542829031694,-0.26122468828743034
1365_01,False,33.0,0.0,Alkeson Exnutch,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.2165105121137506,1.2110398069190336,-0.2835623212987354,2.9775431926734597,-0.13072777212909964
1365_02,True,20.0,0.0,Anchird Exnutch,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1366_01,True,40.0,0.0,Searla Hestes,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1368_01,True,27.0,0.0,Iandy Lanks,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1370_01,False,21.0,0.0,Timmy Waterson,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1.1278867457593593,-0.2810105660690542,-0.24510124359249463,-0.26794500421109674,-0.2629881601274078
1371_01,False,25.0,0.0,Dunch Kuche,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0.5616653781416305,0.01100769256700162,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1375_01,False,2.0,0.0,Aleen Sykess,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1375_02,False,19.0,0.0,Gwendy Sykess,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.27913062019800666,1.2983585269666456,-0.2706103380711169,-0.2629881601274078
1376_01,True,41.0,0.0,Karia Delez,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1377_01,False,43.0,0.0,Coxah Coniple,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.3330854995644595,1.4742322288656933,0.6144202321034946,-0.23329566403083454,-0.13601818764903195
1378_01,False,19.0,0.0,Joyces Caineson,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.03783491505143232,-0.25531797249807076,0.6361591021113698,-0.2706103380711169,-0.2629881601274078
1378_02,False,22.0,0.0,Ellena Caineson,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1.0688422715960133,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.19421275836828752
1379_01,False,16.0,0.0,Lillen Mcgowaymond,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2622111073585785,-0.2835623212987354,0.41260357471405257,-0.2594612164474529
1380_01,False,42.0,0.0,Quarke Fuleng,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-0.3330854995644595,-0.26785094497172124,-0.2835623212987354,2.1592856976472685,2.914788095511942
1381_01,True,20.0,0.0,Stevey Hoopez,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1382_01,False,35.0,0.0,Ritany Daughttley,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.3330854995644595,0.42396913557378446,0.4338203889611467,-0.2706103380711169,-0.2144926845280281
1383_01,True,53.0,0.0,Rasatik Resendent,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1384_01,False,17.0,0.0,Violan Mayods,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.3012923211688116,-0.2810105660690542,0.8702700098884875,-0.03961473686936909,-0.25857948052746416
1384_02,True,6.0,0.0,Berty Mayods,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1384_03,False,22.0,0.0,Fredy Mayods,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.004031874401378938,-0.2835623212987354,-0.2706103380711169,0.0614906584284415
1384_04,False,41.0,0.0,Shard Mayods,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.1786332765178729,-0.2810105660690542,0.3468649089296458,-0.26883344883110344,-0.18715887100837778
1384_05,False,19.0,0.0,Fany Mayods,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,-0.046946894003628656,0.03858023200903264,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1385_01,False,39.0,0.0,Alvira Foxter,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.734256918003719,-0.27913062019800666,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1386_01,True,23.0,0.0,Murie Polliamposs,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1387_01,False,31.0,0.0,Trise Hacle,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,1.3141039335052966,-0.2810105660690542,0.18465949425549996,-0.2706103380711169,-0.2629881601274078
1389_01,True,38.0,0.0,Hatty Lowelliott,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1390_01,True,1.0,0.0,Mathy Meltoney,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1391_01,True,13.0,0.0,Berios Apie,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1391_02,False,21.0,0.0,Cines Apie,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1.289880559489565,-0.23150532479813488,-0.20664016588625386,-0.25639522415100935,-0.2629881601274078
1391_03,False,44.0,0.0,Frunch Apie,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,0.401185525287408,-0.27975726882168916,0.06760404036694113,-0.2706103380711169,0.04650114778863325
1393_01,False,36.0,0.0,Mes Kake,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.2694991427731637,-0.2810105660690542,0.07094848190661425,-0.13645520045010182,1.370868499611692
1393_02,False,19.0,0.0,,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,2.7826459832090316,-0.2810105660690542,0.0910151311446529,-0.005853841309113641,-0.24623517764762207
1395_01,False,7.0,0.0,Willah Fryes,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1397_01,False,39.0,0.0,Hanne Hodes,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.251303398565068,-0.1619473275693748,-0.2835623212987354,0.16383908111217033,-0.2629881601274078
1398_01,False,28.0,0.0,Adria Cookentaney,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,0.037326934761667596,0.27495941582667394,-0.2706103380711169,-0.2224283078079266
1399_01,False,28.0,0.0,Hellia Popelase,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,-0.3330854995644595,-0.2810105660690542,0.6010424659448022,0.22691864913264762,-0.21008400492808452
1400_01,True,14.0,0.0,Hanne Colleruces,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1401_01,False,18.0,0.0,Guyne Burtiz,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,0.718097919833361,-0.21819210549072027,-0.1289643002891222
1402_01,True,23.0,0.0,Darlie Blacks,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1402_02,True,33.0,0.0,Leony Blacks,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.3330854995644595,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1403_01,False,18.0,0.0,Bobbyn Coopelandez,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2.1740337110637724,-0.2810105660690542,-0.2835623212987354,-0.2706103380711169,-0.2629881601274078
1404_01,False,47.0,0.0,Alaton Mornaned,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,-0.3315715386884762,0.17894952371391784,-0.23674013974331184,-0.20131165771059256,2.7975172181534425
1404_02,False,42.0,0.0,Arkard Mornaned,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.3330854995644595,-0.24905148626124554,-0.2835623212987354,3.4342037273569153,-0.2515255931675544
1406_01,False,17.0,0.0,Muffs Gres,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,-0.2785829080290631,-0.2810105660690542,1.4103973185456948,-0.2706103380711169,-0.2629881601274078
1407_01,False,21.0,0.0,Lerome Foxter,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.7827036660351824,-0.2785039715743241,-0.2384123605131484,-0.2635027811110631,-0.2629881601274078
